,,,
Brand,Model,Device Type,Metric
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,body_temperature
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,calories
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,distance
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,floors
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,stand_hours
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,sleep_score
APPLE,Series 6 GPS 40 mm Space Grey Aluminium Case,Smartwatch,stress
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,steps
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,heart_rate
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,ECG
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,body_temperature
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,calories
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,distance
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,floors
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,stand_hours
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,sleep_score
APPLE,Series 6 GPS + Cellular 44 mm Silver Stainless Steel Case,Smartwatch,stress
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,steps
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,heart_rate
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,ECG
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,body_temperature
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,respiratory_rate
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,calories
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,distance
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,floors
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,exercise_minutes
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,stand_hours
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,sleep_stages
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,sleep_score
APPLE,Nike Series 5 GPS + Cellular 44 mm,Smartwatch,stress
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,steps
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,heart_rate
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,ECG
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,body_temperature
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,calories
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,distance
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,floors
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,stand_hours
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,sleep_score
APPLE,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Smartwatch,stress
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,steps
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,heart_rate
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,ECG
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,body_temperature
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,respiratory_rate
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,calories
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,distance
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,floors
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,exercise_minutes
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,stand_hours
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,sleep_stages
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,sleep_score
APPLE,SE GPS + Cellular 44 mm Gold Aluminium Case,Smartwatch,stress
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,steps
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,heart_rate
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,ECG
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,body_temperature
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,respiratory_rate
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,calories
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,distance
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,floors
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,exercise_minutes
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,stand_hours
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,sleep_stages
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,sleep_score
APPLE,SE GPS + Cellular 44 mm Silver Aluminium Case,Smartwatch,stress
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,steps
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,heart_rate
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,ECG
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,body_temperature
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,calories
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,distance
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,floors
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,stand_hours
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,sleep_score
APPLE,Series 6 GPS 44 mm Space Grey Aluminium Case,Smartwatch,stress
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,steps
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,heart_rate
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,ECG
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,body_temperature
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,calories
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,distance
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,floors
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,stand_hours
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,sleep_score
APPLE,Series 6 GPS 44 mm Silver Aluminium Case,Smartwatch,stress
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,steps
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,heart_rate
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,ECG
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,body_temperature
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,calories
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,distance
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,floors
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,stand_hours
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,sleep_stages
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,sleep_score
APPLE,Series 6 GPS + Cellular 44 mm Graphite Stainless Steel Case,Smartwatch,stress
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,steps
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,heart_rate
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,ECG
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,body_temperature
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,calories
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,distance
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,floors
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,stand_hours
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,sleep_stages
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,sleep_score
APPLE,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Smartwatch,stress
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,steps
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,heart_rate
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,ECG
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,body_temperature
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,respiratory_rate
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,calories
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,distance
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,floors
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,exercise_minutes
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,stand_hours
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,sleep_stages
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,sleep_score
APPLE,42 mm White Ceramic Case with Cloud Sport,Smartwatch,stress
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,steps
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,heart_rate
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,ECG
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,body_temperature
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,calories
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,distance
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,floors
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,stand_hours
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,sleep_score
APPLE,Series 7 GPS 41 mm Aluminium Case,Smartwatch,stress
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,steps
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,heart_rate
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,ECG
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,body_temperature
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,calories
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,distance
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,floors
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,stand_hours
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,sleep_stages
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,sleep_score
APPLE,38 mm Space Black Stainless Steel Case,Smartwatch,stress
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,steps
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,heart_rate
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,ECG
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,body_temperature
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,respiratory_rate
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,calories
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,distance
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,floors
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,exercise_minutes
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,stand_hours
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,sleep_stages
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,sleep_score
APPLE,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Smartwatch,stress
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,steps
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,heart_rate
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,ECG
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,body_temperature
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,respiratory_rate
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,calories
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,distance
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,floors
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,exercise_minutes
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,stand_hours
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,sleep_stages
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,sleep_score
APPLE,Sport 42 mm Space Grey Aluminium Case,Smartwatch,stress
APPLE,8 mm Stainless Steel Case,Smartwatch,steps
APPLE,8 mm Stainless Steel Case,Smartwatch,heart_rate
APPLE,8 mm Stainless Steel Case,Smartwatch,ECG
APPLE,8 mm Stainless Steel Case,Smartwatch,body_temperature
APPLE,8 mm Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,8 mm Stainless Steel Case,Smartwatch,calories
APPLE,8 mm Stainless Steel Case,Smartwatch,distance
APPLE,8 mm Stainless Steel Case,Smartwatch,floors
APPLE,8 mm Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,8 mm Stainless Steel Case,Smartwatch,stand_hours
APPLE,8 mm Stainless Steel Case,Smartwatch,sleep_stages
APPLE,8 mm Stainless Steel Case,Smartwatch,sleep_score
APPLE,8 mm Stainless Steel Case,Smartwatch,stress
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,steps
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,heart_rate
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,ECG
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,body_temperature
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,respiratory_rate
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,calories
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,distance
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,floors
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,exercise_minutes
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,stand_hours
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,sleep_stages
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,sleep_score
APPLE,"Series 7 GPS + Cellular, 41 mm Stainless Steel",Smartwatch,stress
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,steps
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,heart_rate
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,ECG
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,body_temperature
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,respiratory_rate
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,calories
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,distance
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,floors
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,exercise_minutes
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,stand_hours
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,sleep_stages
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,sleep_score
APPLE,42 mm Black Stainless Steel Case with Link Bracelet,Smartwatch,stress
APPLE,42 mm Space Gray Aluminium,Smartwatch,steps
APPLE,42 mm Space Gray Aluminium,Smartwatch,heart_rate
APPLE,42 mm Space Gray Aluminium,Smartwatch,ECG
APPLE,42 mm Space Gray Aluminium,Smartwatch,body_temperature
APPLE,42 mm Space Gray Aluminium,Smartwatch,respiratory_rate
APPLE,42 mm Space Gray Aluminium,Smartwatch,calories
APPLE,42 mm Space Gray Aluminium,Smartwatch,distance
APPLE,42 mm Space Gray Aluminium,Smartwatch,floors
APPLE,42 mm Space Gray Aluminium,Smartwatch,exercise_minutes
APPLE,42 mm Space Gray Aluminium,Smartwatch,stand_hours
APPLE,42 mm Space Gray Aluminium,Smartwatch,sleep_stages
APPLE,42 mm Space Gray Aluminium,Smartwatch,sleep_score
APPLE,42 mm Space Gray Aluminium,Smartwatch,stress
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,steps
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,heart_rate
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,ECG
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,body_temperature
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,calories
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,distance
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,floors
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,exercise_minutes
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,stand_hours
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,sleep_stages
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,sleep_score
APPLE,Series 1 - 38 mm Silver Aluminium Case,Smartwatch,stress
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,steps
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,heart_rate
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,ECG
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,body_temperature
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,respiratory_rate
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,calories
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,distance
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,floors
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,exercise_minutes
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,stand_hours
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,sleep_stages
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,sleep_score
APPLE,Series 3 GPS + Cellular- 42 mm Gray Ceramic Case,Smartwatch,stress
APPLE,42 mm Stainless Steel Case,Smartwatch,steps
APPLE,42 mm Stainless Steel Case,Smartwatch,heart_rate
APPLE,42 mm Stainless Steel Case,Smartwatch,ECG
APPLE,42 mm Stainless Steel Case,Smartwatch,body_temperature
APPLE,42 mm Stainless Steel Case,Smartwatch,respiratory_rate
APPLE,42 mm Stainless Steel Case,Smartwatch,calories
APPLE,42 mm Stainless Steel Case,Smartwatch,distance
APPLE,42 mm Stainless Steel Case,Smartwatch,floors
APPLE,42 mm Stainless Steel Case,Smartwatch,exercise_minutes
APPLE,42 mm Stainless Steel Case,Smartwatch,stand_hours
APPLE,42 mm Stainless Steel Case,Smartwatch,sleep_stages
APPLE,42 mm Stainless Steel Case,Smartwatch,sleep_score
APPLE,42 mm Stainless Steel Case,Smartwatch,stress
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,steps
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,heart_rate
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,ECG
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,body_temperature
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,respiratory_rate
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,calories
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,distance
APPLE,Series 1 - 42 mm Gold Aluminium Case,Smartwatch,floors
